PID Coeff:
20000;50;4500;
Measurement:
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
92;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
91;90
92;90
92;90
92;90
92;90
92;90
92;90
